id,user_id,product_id,action_type,duration,created_at
36231,22,1343,cart,224,2026-03-04T12:53:05
36232,208,1062,view,32,2026-03-04T12:53:05
36233,133,1132,view,229,2026-03-04T12:53:05
36234,101,1166,cart,122,2026-03-04T12:53:05
36235,174,1319,cart,7,2026-03-04T12:53:05
36236,25,1388,cart,49,2026-03-04T12:53:05
36237,118,1480,view,177,2026-03-04T12:53:05
36238,68,1207,cart,87,2026-03-04T12:53:05
36239,7,1500,view,84,2026-03-04T12:53:05
36240,112,1070,view,68,2026-03-04T12:53:05
36241,102,1009,view,114,2026-03-04T12:53:05
36242,199,1424,collect,28,2026-03-04T12:53:05
36243,100,1195,view,11,2026-03-04T12:53:05
36244,184,1397,view,105,2026-03-04T12:53:05
36245,136,1202,purchase,173,2026-03-04T12:53:05
36246,134,1146,view,289,2026-03-04T12:53:05
36247,61,1271,view,151,2026-03-04T12:53:05
36248,91,1490,view,101,2026-03-04T12:53:05
36249,188,1050,view,67,2026-03-04T12:53:05
36250,192,1305,view,129,2026-03-04T12:53:05
36251,200,1304,cart,110,2026-03-04T12:53:05
36252,127,1362,view,271,2026-03-04T12:53:05
36253,100,1011,purchase,129,2026-03-04T12:53:05
36254,106,1415,collect,35,2026-03-04T12:53:05
36255,81,1277,view,35,2026-03-04T12:53:05
36256,38,1398,collect,183,2026-03-04T12:53:05
36257,25,1486,view,45,2026-03-04T12:53:05
36258,113,1492,view,291,2026-03-04T12:53:05
36259,170,1231,view,92,2026-03-04T12:53:05
36260,30,1142,collect,298,2026-03-04T12:53:05
36261,83,1021,collect,63,2026-03-04T12:53:05
36262,97,1367,view,44,2026-03-04T12:53:05
36263,132,1438,cart,105,2026-03-04T12:53:05
36264,19,1391,collect,5,2026-03-04T12:53:05
36265,16,1278,view,138,2026-03-04T12:53:05
36266,144,1111,cart,156,2026-03-04T12:53:05
36267,87,1467,cart,177,2026-03-04T12:53:05
36268,83,1143,purchase,79,2026-03-04T12:53:05
36269,11,1128,purchase,89,2026-03-04T12:53:05
36270,164,1106,cart,99,2026-03-04T12:53:05
36271,208,1060,collect,173,2026-03-04T12:53:05
36272,113,1487,purchase,153,2026-03-04T12:53:05
36273,154,1163,view,140,2026-03-04T12:53:05
36274,119,1063,purchase,126,2026-03-04T12:53:05
36275,109,1032,cart,80,2026-03-04T12:53:05
36276,84,1445,view,234,2026-03-04T12:53:05
36277,56,1488,cart,17,2026-03-04T12:53:05
36278,37,1362,cart,120,2026-03-04T12:53:05
36279,180,1207,view,119,2026-03-04T12:53:05
36280,123,1204,view,245,2026-03-04T12:53:05
36281,4,1451,view,23,2026-03-04T12:53:05
36282,101,1220,view,241,2026-03-04T12:53:05
36283,169,1275,purchase,42,2026-03-04T12:53:05
36284,37,1007,cart,99,2026-03-04T12:53:05
36285,75,1243,collect,251,2026-03-04T12:53:05
36286,103,1297,collect,241,2026-03-04T12:53:05
36287,176,1192,collect,285,2026-03-04T12:53:05
36288,145,1274,cart,53,2026-03-04T12:53:05
36289,101,1348,view,220,2026-03-04T12:53:05
36290,11,1439,cart,93,2026-03-04T12:53:05
36291,53,1088,view,196,2026-03-04T12:53:05
36292,68,1257,collect,159,2026-03-04T12:53:05
36293,180,1298,view,130,2026-03-04T12:53:05
36294,175,1409,view,262,2026-03-04T12:53:05
36295,53,1363,view,226,2026-03-04T12:53:05
36296,121,1448,view,137,2026-03-04T12:53:05
36297,52,1025,collect,106,2026-03-04T12:53:05
36298,58,1229,purchase,40,2026-03-04T12:53:05
36299,171,1430,view,76,2026-03-04T12:53:05
36300,124,1486,view,91,2026-03-04T12:53:05
36301,149,1141,view,22,2026-03-04T12:53:05
36302,200,1054,view,26,2026-03-04T12:53:05
36303,150,1264,view,59,2026-03-04T12:53:05
36304,141,1113,view,166,2026-03-04T12:53:05
36305,104,1378,purchase,34,2026-03-04T12:53:05
36306,170,1237,cart,45,2026-03-04T12:53:05
36307,70,1107,view,118,2026-03-04T12:53:05
36308,177,1475,cart,169,2026-03-04T12:53:05
36309,113,1169,collect,263,2026-03-04T12:53:05
36310,55,1096,view,111,2026-03-04T12:53:05
36311,188,1285,collect,271,2026-03-04T12:53:05
36313,188,1082,view,42,2026-03-04T12:53:05
36314,142,1457,view,157,2026-03-04T12:53:05
36315,121,1407,collect,155,2026-03-04T12:53:05
36316,186,1252,purchase,125,2026-03-04T12:53:05
36317,59,1060,view,203,2026-03-04T12:53:05
36318,117,1094,cart,125,2026-03-04T12:53:05
36319,110,1302,cart,192,2026-03-04T12:53:05
36320,194,1306,collect,252,2026-03-04T12:53:05
36321,63,1343,view,92,2026-03-04T12:53:05
36322,121,1415,collect,71,2026-03-04T12:53:05
36323,175,1011,purchase,149,2026-03-04T12:53:05
36324,12,1152,cart,212,2026-03-04T12:53:05
36325,166,1037,view,226,2026-03-04T12:53:05
36326,187,1114,view,266,2026-03-04T12:53:05
36327,181,1364,purchase,271,2026-03-04T12:53:05
36328,173,1121,cart,181,2026-03-04T12:53:05
36329,14,1442,collect,234,2026-03-04T12:53:05
36330,101,1021,cart,119,2026-03-04T12:53:05
36331,49,1020,view,107,2026-03-04T12:53:05
36332,88,1366,view,36,2026-03-04T12:53:05
36333,136,1012,view,18,2026-03-04T12:53:05
36334,38,1294,collect,70,2026-03-04T12:53:05
36335,33,1257,view,99,2026-03-04T12:53:05
36336,208,1443,view,157,2026-03-04T12:53:05
36337,41,1263,purchase,20,2026-03-04T12:53:05
36338,154,1461,cart,204,2026-03-04T12:53:05
36339,166,1089,view,299,2026-03-04T12:53:05
36340,16,1088,view,201,2026-03-04T12:53:05
36341,146,1300,cart,124,2026-03-04T12:53:05
36342,133,1438,collect,221,2026-03-04T12:53:05
36343,136,1162,purchase,20,2026-03-04T12:53:05
36344,65,1023,purchase,191,2026-03-04T12:53:05
36345,114,1402,view,237,2026-03-04T12:53:05
36346,122,1436,view,251,2026-03-04T12:53:05
36347,127,1251,view,48,2026-03-04T12:53:05
36348,119,1479,cart,146,2026-03-04T12:53:05
36349,178,1057,view,113,2026-03-04T12:53:05
36350,121,1296,view,18,2026-03-04T12:53:05
36351,183,1344,purchase,128,2026-03-04T12:53:05
36352,28,1403,collect,241,2026-03-04T12:53:05
36353,154,1020,view,259,2026-03-04T12:53:05
36354,90,1096,view,225,2026-03-04T12:53:05
36355,11,1259,purchase,108,2026-03-04T12:53:05
36356,139,1468,view,285,2026-03-04T12:53:05
36357,38,1337,purchase,51,2026-03-04T12:53:05
36358,10,1335,cart,227,2026-03-04T12:53:05
36359,125,1223,cart,123,2026-03-04T12:53:05
36360,62,1104,view,108,2026-03-04T12:53:05
36361,93,1323,collect,253,2026-03-04T12:53:05
36362,35,1377,view,112,2026-03-04T12:53:05
36363,116,1485,view,95,2026-03-04T12:53:05
36364,6,1181,view,148,2026-03-04T12:53:05
36365,122,1096,cart,11,2026-03-04T12:53:05
36366,25,1277,view,169,2026-03-04T12:53:05
36367,113,1488,view,70,2026-03-04T12:53:05
36368,76,1372,collect,181,2026-03-04T12:53:05
36369,50,1434,cart,253,2026-03-04T12:53:05
36370,34,1120,purchase,130,2026-03-04T12:53:05
36371,23,1255,collect,5,2026-03-04T12:53:05
36372,203,1352,cart,74,2026-03-04T12:53:05
36373,9,1224,view,296,2026-03-04T12:53:05
36374,10,1286,view,271,2026-03-04T12:53:05
36375,152,1019,cart,164,2026-03-04T12:53:05
36376,181,1229,purchase,166,2026-03-04T12:53:05
36377,35,1481,view,161,2026-03-04T12:53:05
36378,117,1039,cart,72,2026-03-04T12:53:05
36379,74,1400,view,37,2026-03-04T12:53:05
36380,173,1158,view,134,2026-03-04T12:53:05
36381,150,1345,collect,125,2026-03-04T12:53:05
36382,187,1203,view,128,2026-03-04T12:53:05
36383,19,1187,view,54,2026-03-04T12:53:05
36384,167,1076,collect,227,2026-03-04T12:53:05
36385,42,1045,purchase,250,2026-03-04T12:53:05
36386,148,1360,cart,258,2026-03-04T12:53:05
36387,75,1273,collect,14,2026-03-04T12:53:05
36388,207,1270,view,194,2026-03-04T12:53:05
36389,187,1489,collect,69,2026-03-04T12:53:05
36390,74,1365,purchase,185,2026-03-04T12:53:05
36391,20,1108,purchase,156,2026-03-04T12:53:05
36392,47,1380,cart,198,2026-03-04T12:53:05
36393,35,1462,cart,260,2026-03-04T12:53:05
36394,106,1430,view,185,2026-03-04T12:53:05
36395,36,1299,collect,265,2026-03-04T12:53:05
36396,14,1477,collect,240,2026-03-04T12:53:05
36397,48,1453,cart,235,2026-03-04T12:53:05
36398,88,1081,cart,59,2026-03-04T12:53:05
36399,126,1087,cart,49,2026-03-04T12:53:05
36400,70,1368,view,22,2026-03-04T12:53:05
36401,124,1094,view,291,2026-03-04T12:53:05
36402,78,1047,view,99,2026-03-04T12:53:05
36403,20,1404,collect,148,2026-03-04T12:53:05
36404,110,1167,view,234,2026-03-04T12:53:05
36405,94,1262,cart,175,2026-03-04T12:53:05
36406,133,1120,view,211,2026-03-04T12:53:05
36407,118,1287,cart,54,2026-03-04T12:53:05
36408,77,1485,view,160,2026-03-04T12:53:05
36409,65,1375,collect,185,2026-03-04T12:53:05
36410,148,1150,cart,219,2026-03-04T12:53:05
36411,69,1427,view,82,2026-03-04T12:53:05
36412,20,1176,view,174,2026-03-04T12:53:05
36413,11,1018,cart,58,2026-03-04T12:53:05
36414,129,1263,cart,33,2026-03-04T12:53:05
36415,77,1249,collect,185,2026-03-04T12:53:05
36416,195,1440,purchase,69,2026-03-04T12:53:05
36417,98,1359,view,225,2026-03-04T12:53:05
36418,33,1031,view,111,2026-03-04T12:53:05
36419,172,1092,cart,298,2026-03-04T12:53:05
36420,76,1169,cart,40,2026-03-04T12:53:05
36421,98,1394,purchase,216,2026-03-04T12:53:05
36422,135,1251,view,242,2026-03-04T12:53:05
36423,24,1181,view,245,2026-03-04T12:53:05
36424,59,1449,collect,116,2026-03-04T12:53:05
36425,123,1062,view,275,2026-03-04T12:53:05
36426,18,1140,view,59,2026-03-04T12:53:05
36427,60,1082,collect,167,2026-03-04T12:53:05
36428,62,1111,cart,68,2026-03-04T12:53:05
36429,41,1050,view,93,2026-03-04T12:53:05
36430,156,1250,cart,151,2026-03-04T12:53:05
36431,8,1180,purchase,106,2026-03-04T12:53:05
36432,90,1214,view,158,2026-03-04T12:53:05
36433,25,1089,collect,260,2026-03-04T12:53:05
36434,138,1355,cart,180,2026-03-04T12:53:05
36435,165,1407,view,92,2026-03-04T12:53:05
36436,66,1262,collect,185,2026-03-04T12:53:05
36437,19,1444,collect,114,2026-03-04T12:53:05
36438,88,1341,collect,121,2026-03-04T12:53:05
36439,60,1309,view,284,2026-03-04T12:53:05
36440,46,1307,view,203,2026-03-04T12:53:05
36441,200,1033,collect,31,2026-03-04T12:53:05
36442,46,1249,purchase,39,2026-03-04T12:53:05
36443,101,1188,view,158,2026-03-04T12:53:05
36444,50,1226,view,151,2026-03-04T12:53:05
36445,136,1475,cart,67,2026-03-04T12:53:05
36446,143,1134,view,102,2026-03-04T12:53:05
36447,57,1162,cart,296,2026-03-04T12:53:05
36448,185,1297,view,172,2026-03-04T12:53:05
36449,56,1164,view,241,2026-03-04T12:53:05
36450,178,1293,view,12,2026-03-04T12:53:05
36451,151,1337,view,225,2026-03-04T12:53:05
36452,104,1237,collect,71,2026-03-04T12:53:05
36453,194,1219,view,180,2026-03-04T12:53:05
36454,80,1376,cart,21,2026-03-04T12:53:05
36455,23,1042,cart,61,2026-03-04T12:53:05
36456,69,1239,cart,201,2026-03-04T12:53:05
36457,32,1040,collect,177,2026-03-04T12:53:05
36458,178,1113,purchase,73,2026-03-04T12:53:05
36459,89,1026,purchase,254,2026-03-04T12:53:05
36460,144,1376,view,232,2026-03-04T12:53:05
36461,60,1258,purchase,70,2026-03-04T12:53:05
36462,38,1109,view,28,2026-03-04T12:53:05
36463,28,1379,view,248,2026-03-04T12:53:05
36464,97,1289,collect,160,2026-03-04T12:53:05
36465,65,1397,collect,212,2026-03-04T12:53:05
36466,166,1400,cart,204,2026-03-04T12:53:05
36467,184,1374,collect,130,2026-03-04T12:53:05
36468,107,1281,cart,247,2026-03-04T12:53:05
36469,28,1008,view,250,2026-03-04T12:53:05
36470,138,1336,view,232,2026-03-04T12:53:05
36471,184,1356,view,260,2026-03-04T12:53:05
36472,166,1458,view,209,2026-03-04T12:53:05
36473,185,1374,collect,112,2026-03-04T12:53:05
36474,169,1042,collect,183,2026-03-04T12:53:05
36475,104,1064,collect,51,2026-03-04T12:53:05
36476,174,1214,view,97,2026-03-04T12:53:05
36477,157,1067,view,20,2026-03-04T12:53:05
36478,60,1043,purchase,37,2026-03-04T12:53:05
36479,112,1417,cart,62,2026-03-04T12:53:05
36480,159,1112,collect,47,2026-03-04T12:53:05
36481,152,1235,cart,288,2026-03-04T12:53:05
36482,57,1169,purchase,250,2026-03-04T12:53:05
36483,158,1195,collect,275,2026-03-04T12:53:05
36484,80,1054,view,10,2026-03-04T12:53:05
36485,100,1004,view,100,2026-03-04T12:53:05
36486,30,1471,view,81,2026-03-04T12:53:05
36487,156,1051,collect,113,2026-03-04T12:53:05
36488,44,1336,collect,63,2026-03-04T12:53:05
36489,86,1352,collect,149,2026-03-04T12:53:05
36490,85,1054,view,37,2026-03-04T12:53:05
36491,111,1500,cart,274,2026-03-04T12:53:05
36492,47,1323,collect,107,2026-03-04T12:53:05
36493,13,1077,view,19,2026-03-04T12:53:05
36494,196,1384,view,167,2026-03-04T12:53:05
36495,151,1238,cart,127,2026-03-04T12:53:05
36496,207,1125,view,289,2026-03-04T12:53:05
36497,98,1356,collect,56,2026-03-04T12:53:05
36498,167,1297,view,230,2026-03-04T12:53:05
36499,192,1456,cart,283,2026-03-04T12:53:05
36500,102,1317,collect,19,2026-03-04T12:53:05
36501,37,1087,purchase,159,2026-03-04T12:53:05
36502,139,1145,collect,227,2026-03-04T12:53:05
36503,8,1487,view,161,2026-03-04T12:53:05
36504,76,1242,cart,120,2026-03-04T12:53:05
36505,136,1016,view,10,2026-03-04T12:53:05
36506,9,1080,view,192,2026-03-04T12:53:05
36507,196,1405,purchase,164,2026-03-04T12:53:05
36508,84,1216,view,86,2026-03-04T12:53:05
36509,156,1264,purchase,63,2026-03-04T12:53:05
36510,162,1447,collect,192,2026-03-04T12:53:05
36511,60,1227,view,47,2026-03-04T12:53:05
36512,70,1323,view,229,2026-03-04T12:53:05
36513,8,1500,cart,162,2026-03-04T12:53:05
36514,177,1413,view,284,2026-03-04T12:53:05
36515,161,1459,collect,287,2026-03-04T12:53:05
36516,13,1253,purchase,121,2026-03-04T12:53:05
36517,177,1447,view,262,2026-03-04T12:53:05
36518,141,1396,cart,155,2026-03-04T12:53:05
36519,172,1269,collect,20,2026-03-04T12:53:05
36520,196,1417,view,196,2026-03-04T12:53:05
36521,165,1026,cart,190,2026-03-04T12:53:05
36522,173,1486,cart,106,2026-03-04T12:53:05
36523,141,1403,view,208,2026-03-04T12:53:05
36524,159,1193,view,52,2026-03-04T12:53:05
36525,119,1296,view,31,2026-03-04T12:53:05
36526,17,1080,view,139,2026-03-04T12:53:05
36527,129,1055,view,66,2026-03-04T12:53:05
36528,51,1324,view,116,2026-03-04T12:53:05
36529,181,1112,cart,6,2026-03-04T12:53:05
36530,179,1136,purchase,130,2026-03-04T12:53:05
36531,78,1103,cart,226,2026-03-04T12:53:05
36532,167,1219,collect,40,2026-03-04T12:53:05
36533,142,1121,view,21,2026-03-04T12:53:05
36534,27,1396,cart,82,2026-03-04T12:53:05
36535,185,1035,view,144,2026-03-04T12:53:05
36536,133,1221,view,250,2026-03-04T12:53:05
36537,96,1313,view,130,2026-03-04T12:53:05
36538,105,1310,cart,177,2026-03-04T12:53:05
36539,139,1014,view,288,2026-03-04T12:53:05
36540,117,1425,collect,129,2026-03-04T12:53:05
36541,8,1021,collect,226,2026-03-04T12:53:05
36542,176,1202,view,162,2026-03-04T12:53:05
36543,196,1010,purchase,195,2026-03-04T12:53:05
36544,45,1064,cart,129,2026-03-04T12:53:05
36545,89,1152,view,212,2026-03-04T12:53:05
36546,134,1408,view,51,2026-03-04T12:53:05
36547,121,1127,view,47,2026-03-04T12:53:05
36548,52,1407,collect,16,2026-03-04T12:53:05
36549,9,1384,cart,190,2026-03-04T12:53:05
36550,180,1135,cart,24,2026-03-04T12:53:05
36551,5,1476,view,130,2026-03-04T12:53:05
36552,188,1139,view,164,2026-03-04T12:53:05
36553,9,1152,view,77,2026-03-04T12:53:05
36554,34,1332,collect,186,2026-03-04T12:53:05
36555,122,1112,view,155,2026-03-04T12:53:05
36556,134,1134,view,83,2026-03-04T12:53:05
36557,152,1240,collect,192,2026-03-04T12:53:05
36558,33,1018,cart,56,2026-03-04T12:53:05
36559,129,1183,purchase,123,2026-03-04T12:53:05
36560,26,1286,collect,63,2026-03-04T12:53:05
36561,147,1215,view,234,2026-03-04T12:53:05
36562,18,1089,view,90,2026-03-04T12:53:05
36563,206,1268,view,184,2026-03-04T12:53:05
36564,200,1428,view,212,2026-03-04T12:53:05
36565,192,1276,purchase,105,2026-03-04T12:53:05
36566,181,1178,view,271,2026-03-04T12:53:05
36567,14,1450,view,115,2026-03-04T12:53:05
36568,103,1472,cart,232,2026-03-04T12:53:05
36569,175,1061,view,172,2026-03-04T12:53:05
36570,50,1016,purchase,163,2026-03-04T12:53:05
36571,29,1140,view,38,2026-03-04T12:53:05
36572,97,1062,collect,199,2026-03-04T12:53:05
36573,75,1195,view,16,2026-03-04T12:53:05
36574,103,1201,collect,9,2026-03-04T12:53:05
36575,20,1312,view,85,2026-03-04T12:53:05
36576,133,1185,view,194,2026-03-04T12:53:05
36577,63,1383,view,300,2026-03-04T12:53:05
36578,60,1148,view,100,2026-03-04T12:53:05
36579,94,1498,view,213,2026-03-04T12:53:05
36580,183,1114,cart,267,2026-03-04T12:53:05
36581,13,1098,view,245,2026-03-04T12:53:05
36582,83,1333,view,263,2026-03-04T12:53:05
36583,173,1498,cart,34,2026-03-04T12:53:05
36584,197,1171,view,279,2026-03-04T12:53:05
36585,209,1182,collect,174,2026-03-04T12:53:05
36586,78,1215,view,44,2026-03-04T12:53:05
36587,124,1032,purchase,72,2026-03-04T12:53:05
36588,16,1268,view,155,2026-03-04T12:53:05
36589,129,1475,view,238,2026-03-04T12:53:05
36590,47,1173,cart,125,2026-03-04T12:53:05
36591,3,1444,view,214,2026-03-04T12:53:05
36592,49,1046,collect,245,2026-03-04T12:53:05
36593,158,1377,collect,197,2026-03-04T12:53:05
36594,182,1441,cart,81,2026-03-04T12:53:05
36595,105,1475,view,58,2026-03-04T12:53:05
36596,22,1310,purchase,233,2026-03-04T12:53:05
36597,64,1157,view,42,2026-03-04T12:53:05
36598,11,1042,view,167,2026-03-04T12:53:05
36599,55,1194,view,102,2026-03-04T12:53:05
36600,24,1263,purchase,124,2026-03-04T12:53:05
36601,169,1475,purchase,272,2026-03-04T12:53:05
36602,103,1046,cart,110,2026-03-04T12:53:05
36603,160,1266,view,87,2026-03-04T12:53:05
36604,102,1405,collect,74,2026-03-04T12:53:05
36605,119,1381,collect,97,2026-03-04T12:53:05
36606,175,1374,cart,156,2026-03-04T12:53:05
36607,25,1158,collect,51,2026-03-04T12:53:05
36608,78,1304,collect,263,2026-03-04T12:53:05
36609,134,1395,view,272,2026-03-04T12:53:05
36610,102,1045,cart,185,2026-03-04T12:53:05
36611,50,1401,view,264,2026-03-04T12:53:05
36612,2,1461,purchase,115,2026-03-04T12:53:05
36613,10,1186,cart,249,2026-03-04T12:53:05
36614,160,1099,view,29,2026-03-04T12:53:05
36615,72,1150,collect,242,2026-03-04T12:53:05
36616,11,1184,view,163,2026-03-04T12:53:05
36617,152,1280,view,103,2026-03-04T12:53:05
36618,11,1134,view,173,2026-03-04T12:53:05
36619,198,1433,view,129,2026-03-04T12:53:05
36620,10,1358,purchase,245,2026-03-04T12:53:05
36621,49,1277,view,229,2026-03-04T12:53:05
36622,60,1071,collect,104,2026-03-04T12:53:05
36623,73,1322,collect,207,2026-03-04T12:53:05
36624,169,1161,collect,85,2026-03-04T12:53:05
36625,94,1497,view,19,2026-03-04T12:53:05
36626,62,1082,view,54,2026-03-04T12:53:05
36627,56,1145,collect,152,2026-03-04T12:53:05
36628,188,1406,view,60,2026-03-04T12:53:05
36629,137,1217,purchase,31,2026-03-04T12:53:05
36630,9,1209,view,21,2026-03-04T12:53:05
36631,41,1215,view,271,2026-03-04T12:53:05
36632,9,1153,view,96,2026-03-04T12:53:05
36633,114,1137,view,281,2026-03-04T12:53:05
36634,168,1026,purchase,179,2026-03-04T12:53:05
36635,98,1058,collect,55,2026-03-04T12:53:05
36636,160,1268,collect,196,2026-03-04T12:53:05
36637,144,1246,view,297,2026-03-04T12:53:05
36638,167,1346,cart,141,2026-03-04T12:53:05
36639,144,1189,cart,286,2026-03-04T12:53:05
36640,103,1136,cart,137,2026-03-04T12:53:05
36641,109,1397,view,254,2026-03-04T12:53:05
36642,52,1240,view,47,2026-03-04T12:53:05
36643,24,1280,view,97,2026-03-04T12:53:05
36644,187,1495,cart,259,2026-03-04T12:53:05
36645,65,1415,collect,262,2026-03-04T12:53:05
36646,180,1382,cart,294,2026-03-04T12:53:05
36647,147,1311,collect,44,2026-03-04T12:53:05
36648,192,1047,purchase,70,2026-03-04T12:53:05
36649,117,1086,view,36,2026-03-04T12:53:05
36650,92,1152,collect,123,2026-03-04T12:53:05
36651,90,1472,view,147,2026-03-04T12:53:05
36652,117,1284,view,131,2026-03-04T12:53:05
36653,164,1236,purchase,128,2026-03-04T12:53:05
36654,16,1113,cart,217,2026-03-04T12:53:05
36655,42,1012,purchase,56,2026-03-04T12:53:05
36656,146,1274,cart,72,2026-03-04T12:53:05
36657,93,1182,view,83,2026-03-04T12:53:05
36658,76,1103,view,263,2026-03-04T12:53:05
36659,83,1243,collect,158,2026-03-04T12:53:05
36660,53,1046,cart,61,2026-03-04T12:53:05
36661,152,1386,view,126,2026-03-04T12:53:05
36662,206,1423,view,123,2026-03-04T12:53:05
36663,189,1057,collect,17,2026-03-04T12:53:05
36664,165,1140,view,190,2026-03-04T12:53:05
36665,86,1360,view,269,2026-03-04T12:53:05
36666,124,1011,view,200,2026-03-04T12:53:05
36667,133,1379,view,154,2026-03-04T12:53:05
36668,103,1432,view,123,2026-03-04T12:53:05
36669,23,1465,purchase,254,2026-03-04T12:53:05
36670,68,1433,cart,272,2026-03-04T12:53:05
36671,161,1171,purchase,26,2026-03-04T12:53:05
36672,199,1189,collect,112,2026-03-04T12:53:05
36673,209,1104,cart,291,2026-03-04T12:53:05
36674,158,1299,cart,179,2026-03-04T12:53:05
36675,73,1424,collect,29,2026-03-04T12:53:05
36676,39,1152,view,93,2026-03-04T12:53:05
36677,205,1410,view,29,2026-03-04T12:53:05
36678,184,1411,cart,99,2026-03-04T12:53:05
36679,21,1308,view,140,2026-03-04T12:53:05
36680,173,1300,collect,221,2026-03-04T12:53:05
36681,150,1181,purchase,273,2026-03-04T12:53:05
36682,23,1101,purchase,100,2026-03-04T12:53:05
36683,67,1424,collect,174,2026-03-04T12:53:05
36684,60,1379,view,256,2026-03-04T12:53:05
36685,163,1137,view,50,2026-03-04T12:53:05
36686,38,1070,view,148,2026-03-04T12:53:05
36687,79,1284,collect,58,2026-03-04T12:53:05
36688,96,1217,purchase,87,2026-03-04T12:53:05
36689,127,1252,collect,51,2026-03-04T12:53:05
36690,174,1465,view,141,2026-03-04T12:53:05
36691,141,1388,cart,180,2026-03-04T12:53:05
36692,58,1048,cart,214,2026-03-04T12:53:05
36693,32,1220,cart,256,2026-03-04T12:53:05
36694,187,1266,view,229,2026-03-04T12:53:05
36695,137,1454,cart,82,2026-03-04T12:53:05
36696,77,1020,view,136,2026-03-04T12:53:05
36697,162,1466,view,154,2026-03-04T12:53:05
36698,138,1310,collect,199,2026-03-04T12:53:05
36699,82,1018,cart,134,2026-03-04T12:53:05
36700,104,1482,collect,102,2026-03-04T12:53:05
36701,194,1100,purchase,72,2026-03-04T12:53:05
36702,142,1480,cart,175,2026-03-04T12:53:05
36703,201,1111,collect,140,2026-03-04T12:53:05
36704,97,1416,collect,272,2026-03-04T12:53:05
36705,20,1383,view,129,2026-03-04T12:53:05
36706,116,1430,collect,95,2026-03-04T12:53:05
36707,187,1319,view,141,2026-03-04T12:53:05
36708,57,1048,view,212,2026-03-04T12:53:05
36709,57,1177,view,161,2026-03-04T12:53:05
36710,178,1032,cart,223,2026-03-04T12:53:05
36711,148,1431,view,134,2026-03-04T12:53:05
36712,4,1004,view,147,2026-03-04T12:53:05
36713,103,1009,view,284,2026-03-04T12:53:05
36714,81,1300,view,172,2026-03-04T12:53:05
36715,186,1333,collect,267,2026-03-04T12:53:05
36716,91,1103,view,71,2026-03-04T12:53:05
36717,42,1246,purchase,155,2026-03-04T12:53:05
36718,188,1379,view,195,2026-03-04T12:53:05
36719,123,1152,view,53,2026-03-04T12:53:05
36720,61,1292,cart,91,2026-03-04T12:53:05
36721,7,1448,view,266,2026-03-04T12:53:05
36722,127,1202,collect,279,2026-03-04T12:53:05
36723,198,1479,collect,268,2026-03-04T12:53:05
36724,66,1014,view,26,2026-03-04T12:53:05
36725,168,1468,view,48,2026-03-04T12:53:05
36726,23,1216,view,174,2026-03-04T12:53:05
36727,31,1323,collect,96,2026-03-04T12:53:05
36728,123,1245,cart,204,2026-03-04T12:53:05
36729,78,1406,collect,15,2026-03-04T12:53:05
36730,177,1316,view,95,2026-03-04T12:53:05
36731,170,1160,cart,69,2026-03-04T12:53:05
36732,207,1075,cart,33,2026-03-04T12:53:05
36733,130,1189,view,224,2026-03-04T12:53:05
36734,140,1142,cart,121,2026-03-04T12:53:05
36735,119,1399,view,256,2026-03-04T12:53:05
36736,198,1307,purchase,166,2026-03-04T12:53:05
36737,11,1422,cart,228,2026-03-04T12:53:05
36738,50,1051,view,35,2026-03-04T12:53:05
36739,75,1276,cart,35,2026-03-04T12:53:05
36740,63,1206,cart,52,2026-03-04T12:53:05
36741,9,1101,view,286,2026-03-04T12:53:05
36742,174,1056,collect,167,2026-03-04T12:53:05
36743,9,1009,purchase,189,2026-03-04T12:53:05
36744,57,1213,purchase,35,2026-03-04T12:53:05
36745,35,1500,view,177,2026-03-04T12:53:05
36746,183,1059,collect,207,2026-03-04T12:53:05
36747,144,1034,view,221,2026-03-04T12:53:05
36748,192,1153,view,90,2026-03-04T12:53:05
36749,44,1494,purchase,238,2026-03-04T12:53:05
36750,69,1431,collect,268,2026-03-04T12:53:05
36751,154,1010,view,20,2026-03-04T12:53:05
36752,10,1496,cart,128,2026-03-04T12:53:05
36753,159,1033,purchase,274,2026-03-04T12:53:05
36754,43,1361,view,56,2026-03-04T12:53:05
36755,178,1146,view,268,2026-03-04T12:53:05
36756,97,1315,cart,141,2026-03-04T12:53:05
36757,82,1232,view,94,2026-03-04T12:53:05
36758,34,1489,view,32,2026-03-04T12:53:05
36759,82,1137,purchase,216,2026-03-04T12:53:05
36760,52,1269,collect,95,2026-03-04T12:53:05
36761,129,1070,view,134,2026-03-04T12:53:05
36762,147,1446,view,214,2026-03-04T12:53:05
36763,123,1118,purchase,115,2026-03-04T12:53:05
36764,178,1379,cart,141,2026-03-04T12:53:05
36765,189,1040,view,234,2026-03-04T12:53:05
36766,97,1326,cart,116,2026-03-04T12:53:05
36767,31,1095,view,82,2026-03-04T12:53:05
36768,115,1006,collect,7,2026-03-04T12:53:05
36769,201,1343,view,287,2026-03-04T12:53:05
36770,45,1186,view,155,2026-03-04T12:53:05
36771,206,1383,view,177,2026-03-04T12:53:05
36772,37,1153,collect,269,2026-03-04T12:53:05
36773,100,1126,purchase,16,2026-03-04T12:53:05
36774,173,1135,view,16,2026-03-04T12:53:05
36775,101,1037,cart,248,2026-03-04T12:53:05
